c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_market_name;c_name_color;c_price_updated;c_pop
771157112;1713335069;2900;1;0;Uncommon;Inscribed;67;"Inscribed Conservator's Armor
";CF6A32;1464341276;461
771157263;942660651;500;1;0;Rare;Inscribed;27;"Inscribed Candelabra of Shamanic Light
";CF6A32;1464326751;630
771157264;253289339;1200;1;1;Common;Inscribed;50;"Inscribed Acolyte Priest's Guard";CF6A32;1464312784;178
771157265;254265636;2000;1;0;Uncommon;Inscribed;50;"Inscribed Acolyte Priest's Robes
";CF6A32;1464328492;174
771157273;0;130;11;5;Uncommon;Standard;102;"Drowned Horseman's Helm
";D2D2D2;1464316067;1008
771157274;253044306;2000;1;0;Rare;Inscribed;67;"Inscribed Conservator's Blade";CF6A32;1464312030;259
771157275;973919668;300;1;0;Rare;Inscribed;102;"Inscribed Drowned Horseman's Mount
";CF6A32;1464354223;1163
771157284;253033514;900;1;0;Common;Inscribed;102;"Inscribed Drowned Horseman's Cape
";CF6A32;1464328461;133
771157630;253032668;24000;1;1;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464314443;847
771157630;253032753;17980;1;0;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464323283;864
771157630;253032993;29200;1;1;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464344512;582
771157630;253033213;34900;1;0;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464328184;533
771157630;253033243;16500;2;0;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464328251;1128
771157630;253033329;23400;1;1;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464338398;795
771157630;253033500;29200;1;1;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464344509;582
771157630;253169520;17980;6;0;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464305223;873
771157630;253169522;21000;1;1;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464334966;968
771157630;1643146684;29200;1;0;Mythical;Inscribed;67;"Inscribed Spectral Conservator";CF6A32;1464344537;582
771157636;253048351;1000;1;0;Uncommon;Inscribed;27;"Inscribed Hood of Shamanic Light
";CF6A32;1464330557;365
771157636;360915396;700;1;0;Uncommon;Inscribed;27;"Inscribed Hood of Shamanic Light
";CF6A32;1464330739;300
771157636;381974771;1000;1;0;Uncommon;Inscribed;27;"Inscribed Hood of Shamanic Light
";CF6A32;1464330251;210
771158259;1021923432;9000;1;0;Mythical;Inscribed;1001;"Inscribed Бравый Грявол";CF6A32;1464353233;238
771158259;1725382272;3769;1;0;Mythical;Inscribed;1001;"Inscribed Жестокий Грявол";CF6A32;1464307871;992
771158885;253033515;1600;1;0;Uncommon;Inscribed;102;"Inscribed Drowned Horseman's Pauldrons
";CF6A32;1464328521;246
771158885;253039328;245;1;0;Uncommon;Inscribed;102;"Inscribed Drowned Horseman's Pauldrons
";CF6A32;1464345260;478
771158885;1473850746;700;1;0;Uncommon;Inscribed;102;"Inscribed Drowned Horseman's Pauldrons
";CF6A32;1464330507;183
771159037;954222018;999;1;0;Uncommon;Inscribed;27;"Inscribed Wand of Shamanic Light";CF6A32;1464347177;1154
771159154;57949762;40000;1;0;Mythical;Standard;39;"The Arch Temptress";D2D2D2;1464332289;572
771164034;1107698234;1550;1;0;Common;Inscribed;48;"Inscribed Pauldrons of the Azure Constellation";CF6A32;1464311134;170
771164302;785592905;3800;1;0;Mythical;Inscribed;96;"Inscribed Unbroken Stallion";CF6A32;1464305625;831
771166379;897906031;201499;1;0;Immortal;Genuine;53;"Genuine Fluttering Staff";4D7455;1464324821;20
771171437;1516745495;5500;1;0;Rare;Inscribed;6;"Inscribed Mask of the Winged Bolt";CF6A32;1464320228;179
771201195;1691780059;200;1;0;Common;Standard;96;"Belt of the Unbroken Stallion";D2D2D2;1464353137;530
771236710;253033514;7400;1;0;Uncommon;Inscribed;39;"Inscribed Dagger of the Arch Temptress";CF6A32;1464333641;230
771236710;253034818;5885;1;0;Uncommon;Inscribed;39;"Inscribed Dagger of the Arch Temptress";CF6A32;1464334556;289
771295317;529766561;42000;1;1;Immortal;Genuine;8;"Genuine Serrakura";4D7455;1464336896;953
771328932;1511465800;700;1;0;Rare;Standard;27;"True Crow's Ward";D2D2D2;1464353354;219
771439634;560581801;19876;5;15;Mythical;Standard;67;"Spectral Conservator";D2D2D2;1464352777;751
771439634;1646715143;50000;1;0;Mythical;Standard;67;"Spectral Conservator";D2D2D2;1464344035;308
771439634;1661129914;50000;1;0;Mythical;Standard;67;"Spectral Conservator";D2D2D2;1464344122;308
771439634;1661510935;45000;1;0;Mythical;Standard;67;"Spectral Conservator";D2D2D2;1464343469;377
771439637;498610910;8900;1;0;Rare;Standard;27;"Favors of the Shamanic Light
";D2D2D2;1464339345;1346
771637297;266648449;25377;1;0;Rare;Inscribed;39;"Inscribed Armor of the Arch Temptress
";CF6A32;1464334768;845
771637297;325860934;23377;1;0;Rare;Inscribed;39;"Inscribed Armor of the Arch Temptress
";CF6A32;1464334645;326
771637297;340285149;16583;1;0;Rare;Inscribed;39;"Inscribed Armor of the Arch Temptress
";CF6A32;1464334541;459
771637297;373508698;32107;1;0;Rare;Inscribed;39;"Inscribed Armor of the Arch Temptress
";CF6A32;1464334604;466
771742065;253038473;14444;1;0;Rare;Inscribed;39;"Inscribed Horns of the Arch Temptress
";CF6A32;1464334894;1194
771742065;253051612;13374;1;0;Rare;Inscribed;39;"Inscribed Horns of the Arch Temptress
";CF6A32;1464334939;658
771742065;259519170;15513;1;0;Rare;Inscribed;39;"Inscribed Horns of the Arch Temptress
";CF6A32;1464334889;459
771767019;1225858046;7500;1;0;Rare;Inscribed;75;"Inscribed Heirlooms of Aeol Drias";CF6A32;1464339373;423
772042464;727205530;1000;1;0;Rare;Genuine;66;"Genuine Square Sky Staff";4D7455;1464332203;400
772157246;1722777741;300;1;0;Rare;Standard;4;"Tribal Terror Headdress";D2D2D2;1464346711;1237
772157271;1722777738;330;1;0;Uncommon;Standard;53;"Verdant Shawl of the Father";D2D2D2;1464308319;406
772263349;781851953;265;1;0;Common;Inscribed;40;"Inscribed Acidic Tail of the Hydra";CF6A32;1464345228;608
772299170;781670512;748;1;0;Rare;Standard;36;"Scythe of Ka";D2D2D2;1464349922;354
772299171;781670512;649;1;0;Common;Standard;36;"Shroud of Ka";D2D2D2;1464349922;723
772299172;948536030;4150;1;0;Mythical;Inscribed;36;"Inscribed Wings of Ka";CF6A32;1464349681;1000
772299174;781670514;119;1;0;Common;Standard;103;"Cockpit of the Steam Chopper";D2D2D2;1464351781;1933
772312599;1622993942;900;1;0;Common;Inscribed;103;"Inscribed Claw of the Steam Chopper";CF6A32;1464328439;124
773044933;859183344;2000;1;0;Common;Standard;86;"Wandering Harlequin's Cape";D2D2D2;1464356039;1000
773269872;1569772951;441;1;0;Uncommon;Standard;74;"Cape of Cadenza Magic Master";D2D2D2;1464324016;683
774791882;1710682117;3910;1;1;Uncommon;Standard;82;"Key to the Bone Ruins";D2D2D2;1464328740;166
775935082;57943523;940000;1;0;Immortal;Standard;70;"Alpine Stalker's Pants";D2D2D2;1464340746;924
778306766;785204303;800;1;0;Mythical;Standard;1000;"Набор курсоров «Wrath of Ka»";D2D2D2;1464345852;1113
779929121;57943523;540000;2;0;Arcana;Standard;5;"Комплект «Frost Avalanche»";D2D2D2;1464304954;352
779929121;1731315601;200000;1;0;Arcana;Standard;5;"Комплект «Frost Avalanche»";D2D2D2;1464354361;1000
779946661;57943523;220000;1;1;Arcana;Exalted;5;"Exalted Комплект «Frost Avalanche»";CCCCCC;1464338580;1209
782297127;1725293685;800;1;0;Rare;Inscribed;53;"Inscribed Children of Verodicia";CF6A32;1464335148;1558
782510727;845622089;123600;3;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464318120;1202
782510727;845739348;220000;1;3;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464354249;695
782510727;845807890;129900;2;3;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464339940;1188
782510727;845811987;129900;1;1;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464335424;1075
782510727;845849631;123800;2;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464311725;1180
782510727;845914740;128497;3;4;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464311742;1137
782510727;846011420;123600;2;4;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464330999;1281
782510727;846078653;123800;2;2;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464322599;1104
782510727;846315539;179900;1;2;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464351875;850
782510727;846515451;149900;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464329611;874
782510727;847693157;179900;1;1;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464322753;790
782510727;848640555;200000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464339981;724
782510727;863284023;260000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464311208;563
782510727;894049563;148000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464334393;979
782510727;1054666230;174900;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464348139;898
782510727;1214118748;129900;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464335441;1075
782510727;1288675961;145000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464335443;1047
782510727;1456687634;125000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464349909;1180
782510727;1487585605;170000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464330494;873
782510727;1601611771;271415;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464333061;1000
782510727;1655339437;219900;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464313219;664
782510727;1717435888;125000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464328726;1221
782510727;1722685988;129900;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464335424;1075
782510727;1722751435;200000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464329139;706
782510727;1726565282;125423;1;1;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464336519;1211
782510727;1729561053;200000;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464335885;722
782510727;1740142712;129900;1;0;Arcana;Exalted;5;"Exalted Frost Avalanche";CCCCCC;1464335423;1075
782511235;0;9900;1;1;Rare;Standard;1000;"Aurora: Wolf Pup of Icewrack Emoticon";D2D2D2;1464322726;284
782511235;1715796933;4900;1;0;Rare;Standard;1000;"Смайлик «Aurora: Wolf Pup of Icewrack»";D2D2D2;1464341801;598
782516433;57943523;5500;17;24;Mythical;Standard;1000;"Набор музыки «Harmonies of New Bloom»";D2D2D2;1464311507;825
782516433;782521514;4482;3;0;Mythical;Standard;1000;"Комплект музыки «Harmonies of New Bloom»";D2D2D2;1464307207;1000
782516967;0;1700;1;0;Uncommon;Standard;1004;"Battle of the Year Beast";D2D2D2;1464349448;859
782516970;0;25000;1;0;Uncommon;Standard;1004;"Fall of the Year Beast";D2D2D2;1464311295;134
782516972;0;15000;1;0;Uncommon;Standard;1004;"Terror of the Year Beast";D2D2D2;1464319844;99
782517733;57943523;22684;3;0;Uncommon;Standard;1000;"Legacy of the Year Beast";D2D2D2;1464352666;866
782518944;0;11820;2;0;Uncommon;Standard;77;"Heavy Plate of Ambry";D2D2D2;1464336051;584
782518945;0;6500;2;0;Uncommon;Standard;77;"Belt of Ambry";D2D2D2;1464328611;1124
782518946;0;12000;4;1;Uncommon;Standard;77;"Head of Ambry";D2D2D2;1464313281;1168
782518947;0;5588;2;0;Rare;Standard;77;"Pauldrons of Ambry";D2D2D2;1464327587;1026
782518948;0;12772;2;0;Uncommon;Standard;77;"Claws of Ambry";D2D2D2;1464331518;839
782518949;0;6700;5;2;Rare;Standard;77;"Form of Ambry";D2D2D2;1464307464;1090
782518950;0;4900;1;0;Uncommon;Standard;77;"Wolves of Ambry";D2D2D2;1464348866;937
782518951;230157440;24990;1;0;Rare;Standard;1002;"The Eye Fountain";D2D2D2;1464333615;905
782518952;57943523;529;61;148;Rare;Standard;1000;"Effigy Block of Jade";D2D2D2;1464319633;1119
782527558;606178355;189899;3;66;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464326244;938
782527558;606217795;142000;4;8;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464342196;1202
782527558;606235234;142100;5;13;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464342250;1201
782527558;606258430;144000;1;1;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464305984;1150
782527558;606274425;142800;3;11;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464307414;1166
782527558;606654317;142200;2;9;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464326105;1189
782527558;606667526;142400;3;11;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464331541;1289
782527558;606695024;142400;3;8;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464320826;1252
782527558;607073254;142100;3;12;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464326115;1205
782527558;607846992;142600;2;1;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464331536;1288
782527558;608589871;142900;1;4;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464331546;1194
782527558;608598108;144400;2;1;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464324049;1184
782527558;610188442;142500;1;1;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464326123;1260
782527558;852117439;170000;1;7;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464345048;996
782527558;859089827;142900;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464326116;1183
782527558;949969772;144000;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464352290;1181
782527558;1027062928;153800;1;4;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464341639;1124
782527558;1251537138;145180;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464319978;1228
782527558;1327953037;142400;3;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464331543;1120
782527558;1332932435;142500;2;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464350878;1148
782527558;1357566897;153000;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464334967;1162
782527558;1399768435;142700;2;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464353384;1192
782527558;1402455787;170637;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464355237;1037
782527558;1520754333;142200;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464326121;1252
782527558;1541246645;199900;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464351939;851
782527558;1590998164;209900;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464347937;784
782527558;1591792177;181000;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464340466;922
782527558;1643161609;142000;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464341404;1000
782527558;1713094665;155000;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464339976;1129
782527558;1726668172;877110;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464346696;1000
782527558;1746932576;200000;1;0;Arcana;Inscribed;11;"Inscribed Demon Eater";CF6A32;1464344163;1000
782529033;0;1000;6;0;Immortal;Standard;67;"Mercurial's Call";D2D2D2;1464322949;924
782529033;93973071;937;36;346;Immortal;Standard;67;"Mercurial's Call";D2D2D2;1464319467;1178
782529033;1605677790;6100;1;0;Immortal;Standard;67;"Mercurial's Call";D2D2D2;1464305410;151
782529033;1704168703;6500;1;0;Immortal;Standard;67;"Mercurial's Call";D2D2D2;1464355486;177
782529033;1711749081;2500;1;0;Immortal;Standard;67;"Mercurial's Call";D2D2D2;1464340405;426
782529033;1733558810;5000;1;1;Immortal;Standard;67;"Mercurial's Call";D2D2D2;1464314648;224
782533685;1493046282;195;1;0;Uncommon;Standard;87;"Hammer of the Static Lord";D2D2D2;1464340972;441
782538384;253182917;4800;12;40;Legendary;Standard;1001;Goldhorn;D2D2D2;1464354907;670
782538384;1126762083;2465;1;0;Legendary;Standard;1001;Goldhorn;D2D2D2;1464356040;1305
782548137;93973071;4988;4;7;Mythical;Standard;65;Glowbat;D2D2D2;1464312814;1023
782548137;1726598288;5500;1;0;Mythical;Standard;65;Glowbat;D2D2D2;1464341282;1000
782548140;93973071;7179;7;4;Rare;Standard;6;"Bow of the Frostfangs
";D2D2D2;1464342238;1000
782548141;93973071;517;6;8;Common;Standard;39;"Sinner's Embrace
";D2D2D2;1464308524;1002
782548142;93973071;6787;5;9;Rare;Standard;101;"Skywarrior's Countenance
";D2D2D2;1464352958;1000
782641308;1383458118;25500;1;0;Rare;Inscribed;6;"Inscribed Bow of the Frostfangs
";CF6A32;1464334953;530
782658225;582727007;94579;4;10;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464320866;1060
782658225;583099290;94000;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464306841;1032
782658225;583117580;99000;2;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464323026;1059
782658225;583126431;94000;1;2;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464318894;1067
782658225;583179331;97000;2;4;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464308528;1014
782658225;583309178;93900;1;1;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464350289;1059
782658225;584143494;94249;1;1;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464344281;1060
782658225;584406615;97700;2;1;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464329618;1296
782658225;585026137;94203;1;3;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464331156;1073
782658225;588599047;109900;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464347872;966
782658225;593403015;172000;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464353432;586
782658225;602478591;172000;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464353434;586
782658225;715321927;180000;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464315435;566
782658225;1088868256;94281;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464317297;1063
782658225;1358678481;92500;2;5;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464343467;1148
782658225;1536177187;105000;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464329588;1139
782658225;1681275965;115000;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464339989;869
782658225;1714680176;139900;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464307665;694
782658225;1743700407;93500;1;0;Arcana;Inscribed;110;"Inscribed Swine of the Sunken Galley";CF6A32;1464348917;1000
782921535;1191312957;380000;1;0;Arcana;Autographed;11;"Autographed Demon Eater";ADE55C;1464334568;478
782921535;1445644570;229900;1;0;Arcana;Autographed;11;"Autographed Demon Eater";ADE55C;1464347969;789
782921535;1584424132;271415;1;0;Arcana;Autographed;11;"Autographed Demon Eater";ADE55C;1464333107;814
782921535;1590894386;250000;1;0;Arcana;Autographed;11;"Autographed Demon Eater";ADE55C;1464335880;726
782921535;1726478174;240000;1;0;Arcana;Autographed;11;"Autographed Demon Eater";ADE55C;1464335790;756
782921535;1736175553;230000;1;0;Arcana;Autographed;11;"Autographed Demon Eater";ADE55C;1464335913;789
783242085;1664821389;7400;1;0;Mythical;Genuine;14;"Genuine Pauldron Perch
";4D7455;1464331403;1000
783312163;1602708417;219900;1;0;Arcana;Inscribed;44;"Inscribed Manifold Paradox";CF6A32;1464347870;853
783312163;1704043448;142100;1;0;Arcana;Inscribed;44;"Inscribed Manifold Paradox";CF6A32;1464331535;1407
783702270;1495990027;2000;1;0;Uncommon;Standard;74;"Shoulders of Cadenza Magic Master";D2D2D2;1464338524;469
783868497;266336444;19523;1;1;Legendary;Inscribed;1001;"Inscribed Baekho";CF6A32;1464317029;1178
784053496;1536035901;12000;1;0;Legendary;Inscribed;1001;"Inscribed Goldhorn";CF6A32;1464353971;574
784571684;1444726893;24200;1;0;Immortal;Inscribed;85;"Inscribed Pale Mausoleum";CF6A32;1464313768;646
